order_item_id,order_id,product_id,quantity,unit_price
5868,7203,250,3,315.5
5869,3812,183,1,25.36
5870,8319,266,3,653.51
5871,4323,283,2,855.52
5872,8376,15,1,670.46
5873,9252,119,5,813.01
5874,950,70,5,992.51
5875,7885,284,5,287.53
5876,8446,249,2,961.91
5877,1150,191,3,226.99
5878,1644,165,4,772.44
5879,546,229,2,224.2
5880,6818,253,1,387.51
5881,6580,110,1,648.19
5882,9390,36,2,99.7
5883,1710,171,4,699.99
5884,419,126,3,746.13
5885,1870,98,4,213.51
5886,3775,250,3,688.33
5887,7644,5,4,626.54
5888,3461,15,2,490.79
5889,8823,298,4,106.55
5890,239,147,2,880.33
5891,739,245,3,522.19
5892,6409,94,2,808.39
5893,4892,66,3,454.28
5894,4424,245,3,437.28
5895,5264,32,2,155.96
5896,2203,295,4,945.57
5897,3586,197,5,33.84
5898,1961,67,4,628.03
5899,2604,18,1,816.3
5900,8991,12,5,352.13
5901,5257,6,2,320.64
5902,9904,213,5,107.73
5903,4310,143,5,861.1
5904,7319,276,3,441.08
5905,7328,135,1,826.13
5906,551,162,3,996.09
5907,5924,44,3,64.98
5908,5339,215,3,924.01
5909,4598,5,4,799.59
5910,795,60,5,789.19
5911,5177,125,4,649.53
5912,394,37,1,925.51
5913,1286,156,2,885.42
5914,8829,27,1,355.62
5915,314,293,4,633.78
5916,4453,222,1,844.47
5917,4217,3,3,316.24
5918,4814,20,1,23.42
5919,6756,131,1,299.96
5920,7569,198,3,259.4
5921,4845,275,5,794.02
5922,5920,209,4,357.5
5923,9038,298,1,289.23
5924,4621,203,5,150.55
5925,7267,217,4,143.21
5926,3153,272,1,92.32
5927,9871,170,1,699.71
5928,8310,58,1,98.29
5929,1750,197,2,670.91
5930,6110,31,3,185.11
5931,6032,290,5,678.29
5932,5051,124,3,605.65
5933,353,225,1,344.82
5934,4207,37,1,778.12
5935,7882,248,4,686.93
5936,1664,21,4,879.31
5937,2561,127,2,779.12
5938,6587,242,1,588.1
5939,5035,193,1,170.54
5940,4162,150,1,419.16
5941,6872,145,3,385.93
5942,8276,93,3,763.47
5943,1377,278,3,686.35
5944,1103,46,2,193.37
5945,2081,140,2,865.31
5946,9760,81,3,769.75
5947,5319,295,5,462.98
5948,4361,154,1,720.41
5949,9425,157,5,910.39
5950,9412,159,1,890.18
5951,8920,131,4,346.36
5952,9504,80,4,242.28
5953,8244,254,3,564.75
5954,7809,125,5,28.1
5955,7821,215,4,403.32
5956,7701,106,3,855.16
5957,5270,128,4,535.82
5958,5745,58,3,857.9
5959,8815,233,5,108.62
5960,8819,293,1,429.22
5961,7131,235,4,313.55
5962,6559,30,4,430.85
5963,1975,98,5,90.8
5964,4148,65,3,172.05
5965,3451,58,3,581.1
5966,9493,255,4,440.88
5967,5817,216,1,535.64
5968,1914,14,4,325.37
5969,7145,109,3,847.26
5970,6811,249,5,655.6
5971,4547,229,1,664.96
5972,1819,140,4,966.31
5973,7378,240,1,361.88
5974,5984,10,1,143.42
5975,4622,132,1,366.38
5976,8819,165,5,289.35
5977,2166,190,4,814.12
5978,3547,252,4,993.43
5979,4377,282,3,950.28
5980,5519,243,3,363.37
5981,6718,108,4,942.81
5982,4449,95,2,829.79
5983,5472,14,1,711.5
5984,3536,6,5,899.51
5985,7703,67,4,168.94
5986,2342,244,5,628.78
5987,8316,285,4,576.07
5988,9099,298,4,69.59
5989,2582,219,3,843.08
5990,6714,217,4,32.62
5991,3071,238,5,544.9
5992,5018,136,4,684.53
5993,9832,147,5,180.75
5994,757,29,2,695.04
5995,6523,53,4,607.13
5996,7835,254,4,361.34
5997,4196,72,4,683.96
5998,6883,148,3,496.06
5999,9608,58,5,995.03
6000,7018,298,4,201.11
6001,7713,89,3,31.49
6002,5641,19,3,611.31
6003,1212,179,1,394.32
6004,8687,32,4,616.92
6005,2326,107,4,628.63
6006,755,11,1,483.47
6007,3535,158,5,72.68
6008,3417,246,5,28.2
6009,7082,294,3,239.38
6010,4567,145,2,760.31
6011,1480,195,1,556.68
6012,1931,61,5,642.32
6013,4924,216,2,576.64
6014,1117,55,3,49.03
6015,7572,49,5,164.13
6016,5853,179,3,440.3
6017,2378,15,1,977.51
6018,9223,31,2,828.14
6019,6305,222,3,606.71
6020,4159,79,4,649.84
6021,4753,97,2,578.22
6022,7892,183,5,678.91
6023,8682,257,3,887.75
6024,7767,246,3,391.06
6025,9010,167,2,313.43
6026,160,92,1,737.76
6027,2239,41,4,480.15
6028,1223,206,4,579.7
6029,5407,181,2,364.17
6030,7267,75,2,166.36
6031,5001,262,3,863.3
6032,2353,203,2,694.06
6033,7986,124,5,721.51
6034,8627,292,5,880.89
6035,1299,88,3,862.01
6036,7249,85,5,967.85
6037,4213,255,5,492.72
6038,1368,27,5,389.71
6039,6217,85,3,27.83
6040,6241,161,5,383.38
6041,4616,52,2,836.5
6042,1218,264,3,491.22
6043,4681,11,1,149.32
6044,131,236,3,86.72
6045,2207,144,1,571.11
6046,4072,234,2,788.85
6047,2950,217,1,988.49
6048,1634,150,3,443.42
6049,5859,163,5,401.7
6050,3433,190,1,88.16
6051,1302,16,2,903.61
6052,8375,155,1,722.08
6053,3691,47,3,401.71
6054,759,34,2,482.38
6055,3123,48,4,282.48
6056,455,256,4,365.87
6057,1699,228,2,16.74
6058,3868,247,2,458.61
6059,94,51,1,92.59
6060,6779,81,3,570.02
6061,9038,81,1,828.82
6062,4278,8,2,949.8
6063,3420,269,1,421.77
6064,9725,219,4,341.29
6065,5130,44,4,62.47
6066,8889,22,3,257.06
6067,1368,33,3,830.38
6068,507,17,5,714.11
6069,1359,162,3,345.57
6070,1844,293,2,923.5
6071,6660,30,3,615.13
6072,9838,98,2,487.1
6073,8101,249,3,798.72
6074,815,168,5,442.65
6075,5445,193,3,913.64
6076,5734,5,2,323.66
6077,5073,206,3,177.45
6078,6338,135,3,759.55
6079,1797,252,5,420.88
6080,1735,266,3,854.21
6081,8176,56,2,503.66
6082,9144,50,1,307.11
6083,9116,11,4,64.96
6084,5412,182,1,571.85
6085,2792,206,4,51.62
6086,6250,167,4,740.64
6087,4747,47,1,270.03
6088,4572,71,3,907.08
6089,4270,75,5,973.19
6090,308,272,4,498.75
6091,5678,23,5,69.98
6092,2030,117,1,335.12
6093,6801,91,4,672.39
6094,7279,23,4,514.75
6095,1029,211,3,151.55
6096,1908,151,5,668.63
6097,92,228,2,875.36
6098,1288,225,4,662.87
6099,8764,40,1,53.65
6100,5898,296,3,227.76
6101,3697,240,4,162.62
6102,1717,25,4,417.01
6103,7521,43,3,259.06
6104,8099,222,3,47.38
6105,7491,179,1,89.52
6106,8797,4,1,713.26
6107,7754,284,1,900.13
6108,4653,189,3,187.23
6109,1682,272,3,461.99
6110,7901,24,4,921.77
6111,2151,48,4,433.59
6112,2898,284,5,728.87
6113,1923,133,2,306.4
6114,9698,78,2,20.57
6115,7414,91,1,368.76
6116,8762,114,3,625.94
6117,7600,144,2,428.6
6118,9441,53,1,896.35
6119,737,177,2,690.1
6120,4385,147,5,588.16
6121,6408,274,4,631.77
6122,2890,85,5,38.96
6123,2115,32,3,757.79
6124,1574,8,5,224.02
6125,2437,184,5,544.32
6126,631,36,4,825.56
6127,2760,25,4,876.24
6128,7499,32,4,721.09
6129,5523,181,2,902.51
6130,2020,201,5,114.55
6131,1260,224,4,900.02
6132,9381,208,4,160.16
6133,6498,99,3,546.27
6134,891,68,4,857.32
6135,6156,263,3,251.03
6136,2365,32,4,196.13
6137,5345,142,5,156.69
6138,9005,11,3,55.54
6139,301,225,4,618.3
6140,7588,105,5,802.75
6141,1588,275,5,503.04
6142,4711,61,2,639.64
6143,74,224,1,982.42
6144,4799,264,4,329.39
6145,3947,289,3,992.38
6146,96,142,2,955.11
6147,5132,213,4,71.36
6148,9982,255,1,711.83
6149,9261,126,1,389.97
6150,88,146,4,379.23
6151,835,162,3,472.8
6152,946,135,5,823.22
6153,8005,272,4,24.61
6154,7463,218,5,33.36
6155,3082,3,3,374.65
6156,819,61,1,327.44
6157,5371,252,5,549.96
6158,3437,278,3,305.79
6159,8880,145,5,777.05
6160,400,196,2,489.87
6161,8215,167,2,515.42
6162,5644,162,1,449.97
6163,6070,72,2,191.95
6164,5237,190,5,367.12
6165,5399,81,1,125.9
6166,1506,225,3,473.43
6167,5662,7,5,515.04
6168,1973,272,3,130.86
6169,402,184,3,96.92
6170,1669,66,1,823.5
6171,54,253,1,968.1
6172,684,141,3,635.63
6173,7010,298,3,77.07
6174,3488,111,5,915.06
6175,2383,196,2,478.09
6176,9567,136,5,576.03
6177,7627,104,4,233.87
6178,2472,190,1,571.68
6179,9876,25,2,852.26
6180,6013,212,4,978.97
6181,744,225,2,417.35
6182,2017,105,1,157.22
6183,4868,45,4,213.13
6184,8769,36,2,648.73
6185,7050,200,5,229.61
6186,3108,221,5,294.29
6187,7005,180,3,215.49
6188,5018,162,2,93.2
6189,4587,191,5,975.2
6190,1923,189,4,556.4
6191,9563,164,1,756.61
6192,6251,120,1,916.99
6193,9021,297,1,538.77
6194,3740,123,4,878.63
6195,129,144,1,137.44
6196,3444,124,2,812.35
6197,8605,123,2,694.59
6198,6334,3,1,664.8
6199,2516,254,2,331.15
6200,398,159,1,265.92
6201,8951,223,2,777.03
6202,4968,240,4,434.45
6203,2504,200,1,813.66
6204,7604,162,1,740.84
6205,9929,215,4,736.35
6206,8249,15,4,210.51
6207,7955,100,3,213.11
6208,9090,270,5,67.31
6209,708,289,2,209.23
6210,9974,298,4,39.25
6211,7605,256,5,178.03
6212,7647,186,1,634.6
6213,6491,71,1,528.4
6214,8307,212,1,13.15
6215,8641,90,2,409.73
6216,1115,217,5,652.43
6217,6345,6,5,947.96
6218,6537,259,1,384.62
6219,2616,250,5,72.66
6220,2678,190,5,56.48
6221,4363,194,2,548.86
6222,381,217,3,508.54
6223,7367,69,5,778.48
6224,1653,234,2,634.98
6225,3555,64,5,448.44
6226,8703,109,1,562.03
6227,72,280,3,563.18
6228,4235,132,3,886.18
6229,9028,294,5,986.22
6230,4452,274,1,944.68
6231,6824,163,2,200.47
6232,7502,70,5,383.38
6233,1638,111,4,69.28
6234,8264,16,1,673.27
6235,6800,153,4,706.2
6236,9927,296,1,326.97
6237,4976,114,4,639.06
6238,9106,5,1,535.89
6239,2835,172,2,450.68
6240,2077,215,2,444.43
6241,379,148,5,532.23
6242,5244,250,1,340.3
6243,1613,121,5,950.95
6244,1276,146,4,208.28
6245,1957,245,2,973.34
6246,2254,139,3,393.82
6247,4515,130,4,598.26
6248,1823,255,2,204.43
6249,3704,20,5,167.46
6250,7825,210,3,652.79
6251,8649,159,4,143.51
6252,7218,267,1,922.37
6253,6570,130,3,717.83
6254,5441,227,1,766.33
6255,6328,72,4,301.36
6256,7960,262,1,603.9
6257,5619,65,3,844.07
6258,4927,77,3,903.93
6259,6913,206,3,340.76
6260,2928,294,4,182.78
6261,7590,83,5,64.28
6262,6882,242,2,982.85
6263,7102,13,5,278.6
6264,4257,54,1,321.29
6265,7181,120,2,521.6
6266,8808,270,5,413.08
6267,2212,104,2,989.13
6268,9926,269,5,669.74
6269,5868,130,4,146.45
6270,6903,96,4,652.69
6271,7058,45,5,418.16
6272,6578,191,1,234.39
6273,9088,27,4,276.0
6274,3290,252,5,914.78
6275,9497,83,1,708.97
6276,3799,188,4,154.2
6277,516,27,1,651.05
6278,7012,212,1,157.16
6279,596,300,3,856.8
6280,9911,19,4,84.71
6281,1370,4,5,908.0
6282,7041,201,1,601.32
6283,9714,166,3,836.19
6284,5096,128,3,346.42
6285,7776,266,1,64.13
6286,2135,252,3,855.67
6287,2561,3,3,863.57
6288,2139,175,3,189.09
6289,7500,102,5,574.9
6290,3249,81,1,504.08
6291,6502,192,1,417.55
6292,1737,24,4,573.85
6293,8720,207,4,68.53
6294,8105,48,1,865.89
6295,4143,1,2,672.26
6296,368,209,2,364.02
6297,7511,216,3,184.38
6298,9426,157,3,252.75
6299,7063,183,4,345.05
6300,3154,146,1,848.89
6301,4316,41,4,889.88
6302,244,81,1,996.01
6303,9389,181,5,380.27
6304,9002,276,2,719.88
6305,9823,288,4,349.93
6306,9237,96,4,923.81
6307,1143,177,1,267.73
6308,8674,85,3,172.01
6309,1622,205,2,59.24
6310,336,127,3,731.25
6311,8111,235,2,607.06
6312,4707,117,3,301.96
6313,2384,159,2,777.95
6314,8607,220,3,682.31
6315,4627,28,4,696.3
6316,7741,233,3,997.15
6317,6445,141,2,269.21
6318,8355,109,5,486.02
6319,167,210,3,111.75
6320,1221,12,4,631.54
6321,7247,287,1,600.47
6322,2847,261,3,298.65
6323,4058,34,2,583.15
6324,2149,63,4,639.69
6325,6942,183,2,507.74
6326,9904,241,5,355.17
6327,2949,146,1,967.84
6328,29,176,5,596.22
6329,9388,291,3,474.88
6330,8664,134,1,368.04
6331,5747,194,2,271.85
6332,2415,115,3,961.65
6333,4346,141,3,212.53
6334,7658,14,1,719.55
6335,6790,111,5,774.45
6336,3922,169,1,940.59
6337,3911,166,5,651.98
6338,4416,167,4,544.48
6339,7743,108,5,30.34
6340,2680,38,1,164.49
6341,2990,202,1,796.21
6342,1551,262,3,641.01
6343,4303,254,1,326.14
6344,3563,238,5,510.17
6345,955,190,4,61.33
6346,6079,11,1,449.51
6347,6306,112,4,933.32
6348,2938,131,2,449.35
6349,5484,232,2,138.7
6350,8127,269,2,13.28
6351,8046,21,1,262.78
6352,3959,226,4,518.29
6353,8172,254,5,925.36
6354,3127,223,3,171.45
6355,1784,266,2,394.92
6356,4387,56,3,368.33
6357,3679,260,5,549.89
6358,9318,79,3,457.85
6359,2406,10,5,173.92
6360,5766,54,1,425.22
6361,9459,161,3,607.24
6362,4655,229,2,486.86
6363,8096,51,5,832.86
6364,3669,99,3,646.35
6365,7307,294,2,79.97
6366,3493,153,2,80.52
6367,6274,33,4,336.17
6368,1553,238,5,833.53
6369,829,73,4,367.17
6370,335,23,1,804.6
6371,6950,158,2,503.73
6372,5846,268,5,773.4
6373,82,180,4,65.84
6374,5335,117,1,640.13
6375,876,216,5,898.5
6376,46,170,2,104.6
6377,6277,107,2,888.25
6378,7663,295,2,732.88
6379,8159,147,2,711.83
6380,2933,203,4,776.96
6381,7795,163,5,679.56
6382,5701,84,2,97.96
6383,3382,276,3,762.06
6384,431,228,4,142.66
6385,3160,50,3,451.61
6386,4912,129,3,862.5
6387,1885,290,5,274.98
6388,5171,295,4,663.16
6389,4305,104,4,184.05
6390,9416,73,5,285.17
6391,1220,182,4,452.29
6392,3745,212,4,855.19
6393,7286,31,5,338.1
6394,8875,80,3,677.17
6395,1943,16,3,97.79
6396,8705,223,2,98.75
6397,311,245,4,139.27
6398,4488,143,3,583.26
6399,1265,209,3,420.11
6400,6168,5,4,730.92
6401,895,139,1,722.72
6402,25,42,2,279.39
6403,6426,191,1,987.37
6404,4983,237,3,459.07
6405,6469,186,3,425.06
6406,2282,245,4,883.58
6407,1370,31,4,974.41
6408,8514,167,3,12.69
6409,2489,124,5,30.8
6410,4866,219,2,63.97
6411,7951,12,2,126.11
6412,6148,172,4,839.48
6413,7584,113,2,851.27
6414,4856,85,1,328.76
6415,8041,271,5,600.45
6416,6847,77,1,638.6
6417,9430,194,5,210.37
6418,921,246,1,358.1
6419,828,222,1,860.03
6420,9895,28,4,130.54
6421,7531,30,2,439.13
6422,4411,61,3,580.42
6423,9407,241,1,465.52
6424,3322,54,4,612.69
6425,4671,212,5,579.5
6426,6345,25,4,41.96
6427,6885,36,5,466.57
6428,8377,113,2,158.08
6429,8030,278,1,517.98
6430,7686,232,5,317.86
6431,8270,79,5,543.77
6432,7460,179,3,779.91
6433,8701,201,5,409.24
6434,2900,229,5,689.69
6435,3071,120,3,921.39
6436,586,292,1,873.98
6437,5316,132,4,74.15
6438,9674,182,4,816.23
6439,3186,111,1,124.5
6440,2481,45,4,457.8
6441,6257,229,1,836.94
6442,4539,10,5,967.39
6443,8761,94,5,167.79
6444,6648,158,3,754.82
6445,1951,123,5,646.13
6446,5343,29,4,88.93
6447,2748,111,5,285.77
6448,9340,210,1,379.96
6449,8826,44,2,474.49
6450,1028,187,2,126.98
6451,1222,124,1,517.53
6452,384,14,4,809.08
6453,9735,25,3,903.68
6454,5002,145,3,437.89
6455,5688,280,5,269.1
6456,9910,115,1,335.32
6457,2552,254,5,262.41
6458,1526,38,5,568.99
6459,2631,223,5,977.62
6460,346,257,5,600.56
6461,819,217,4,957.64
6462,4776,158,5,81.89
6463,6991,200,1,434.61
6464,7645,78,1,111.8
6465,33,210,5,285.52
6466,489,176,4,59.65
6467,5647,284,5,746.6
6468,191,131,2,287.33
6469,7939,166,5,651.06
6470,111,18,4,184.87
6471,1369,188,2,68.13
6472,8519,212,1,748.95
6473,9659,286,1,452.85
6474,2496,159,5,440.85
6475,7672,215,5,310.71
6476,1648,139,3,648.82
6477,5673,260,5,965.61
6478,5946,39,2,189.34
6479,1356,6,5,576.86
6480,6612,119,2,862.27
6481,2194,75,2,269.73
6482,7968,243,4,920.15
6483,9458,157,1,536.19
6484,2824,121,2,428.42
6485,5905,190,5,662.13
6486,4559,132,3,206.52
6487,1498,124,5,789.96
6488,1921,62,5,637.25
6489,5553,245,3,651.47
6490,1633,190,4,606.0
6491,8941,186,1,218.61
6492,4071,81,3,807.92
6493,229,259,2,475.85
6494,3969,61,2,613.7
6495,2734,164,4,326.42
6496,3611,76,2,684.61
6497,2372,50,3,242.38
6498,7907,295,2,573.25
6499,7163,85,4,332.64
6500,3233,115,5,16.42
6501,6887,133,3,28.81
6502,8573,23,3,773.58
6503,2797,150,3,784.11
6504,8865,82,1,481.1
6505,5986,178,5,385.25
6506,2945,296,5,446.28
6507,7403,12,2,868.62
6508,2577,185,4,877.88
6509,3565,195,5,952.23
6510,6017,181,1,528.34
6511,2227,215,5,141.65
6512,1355,210,2,758.18
6513,330,33,4,379.54
6514,2223,231,1,376.39
6515,3524,154,1,988.32
6516,4680,228,1,831.14
6517,6222,279,4,925.62
6518,6905,109,5,699.63
6519,7203,276,4,98.85
6520,509,171,4,17.82
6521,8842,299,2,510.82
6522,1233,91,5,741.22
6523,3654,200,2,658.17
6524,5960,100,3,458.37
6525,6373,139,4,794.18
6526,2598,168,3,338.85
6527,2770,79,4,163.14
6528,3368,144,1,546.24
6529,4405,68,4,832.81
6530,6335,63,5,570.12
6531,7333,39,2,522.63
6532,6162,23,5,681.0
6533,3317,135,4,574.6
6534,6297,271,3,83.5
6535,2490,73,2,523.51
6536,9540,265,1,387.32
6537,3040,249,4,24.56
6538,8117,55,5,379.52
6539,3124,7,1,253.01
6540,5457,213,3,382.84
6541,567,298,2,322.82
6542,1202,72,4,617.37
6543,8964,271,2,325.91
6544,28,281,5,618.31
6545,8504,197,5,762.1
6546,1504,2,1,530.03
6547,9763,90,4,108.47
6548,421,126,2,706.95
6549,8317,171,4,516.23
6550,4690,134,5,665.72
6551,7995,69,3,217.33
6552,2848,221,1,842.01
6553,6827,109,4,993.64
6554,3665,38,5,783.53
6555,8263,29,5,85.16
6556,4867,124,3,240.61
6557,7684,292,1,773.43
6558,6158,263,4,336.16
6559,9099,63,3,184.81
6560,540,34,5,761.65
6561,7742,143,5,849.75
6562,1500,117,4,174.47
6563,6332,183,1,131.81
6564,5066,199,5,694.84
6565,2149,109,1,225.03
6566,8018,271,1,141.6
6567,278,158,1,453.29
6568,2303,253,2,706.22
6569,9035,48,3,530.62
6570,2733,13,1,537.73
6571,4288,60,4,226.46
6572,7431,86,4,350.63
6573,9281,53,4,98.54
6574,3691,50,1,579.05
6575,1138,236,1,28.42
6576,2964,166,5,662.22
6577,2784,80,1,233.25
6578,295,39,2,547.79
6579,525,91,2,665.88
6580,9176,47,1,852.07
6581,1225,142,5,318.62
6582,1350,121,4,619.97
6583,7626,254,4,45.5
6584,2568,19,2,895.54
6585,9362,283,3,370.82
6586,3354,180,1,439.57
6587,3389,186,2,248.57
6588,6591,96,1,120.91
6589,1118,19,4,140.73
6590,9441,140,3,844.65
6591,7952,126,4,938.98
6592,5951,39,1,879.7
6593,3627,65,3,109.49
6594,7261,104,1,595.77
6595,9610,77,1,866.3
6596,7828,159,3,975.71
6597,3302,174,1,641.35
6598,6875,213,5,635.45
6599,9232,26,3,246.47
6600,3692,265,2,797.4
6601,3287,114,3,485.71
6602,5245,259,5,110.17
6603,454,283,1,705.55
6604,2321,194,3,110.95
6605,1516,159,4,366.97
6606,1988,138,4,524.32
6607,292,116,4,369.1
6608,6065,185,5,263.12
6609,4759,199,5,719.44
6610,961,51,3,646.4
6611,9795,11,5,114.5
6612,36,49,2,221.47
6613,1723,268,4,977.76
6614,115,208,5,932.0
6615,1837,250,1,844.64
6616,5629,62,3,42.02
6617,6388,237,5,925.74
6618,343,144,4,637.66
6619,6414,82,4,103.2
6620,8442,146,2,676.9
6621,7067,178,2,736.03
6622,9144,256,4,542.55
6623,58,132,2,20.06
6624,1317,16,5,979.29
6625,5561,117,2,389.62
6626,4840,46,3,493.01
6627,2338,241,3,298.56
6628,9537,225,1,689.37
6629,1056,152,3,343.74
6630,5819,8,3,584.66
6631,815,75,5,961.33
6632,6989,299,5,898.76
6633,3208,162,3,311.96
6634,4167,70,4,912.16
6635,9724,131,4,691.05
6636,1522,20,2,418.7
6637,8532,82,5,34.56
6638,8545,60,3,330.17
6639,4869,227,3,712.67
6640,3246,215,1,159.36
6641,1841,252,1,445.29
6642,209,86,1,786.51
6643,5499,166,2,369.38
6644,1316,97,2,664.13
6645,7375,216,3,745.57
6646,8946,15,2,994.02
6647,1135,252,5,352.96
6648,518,50,3,273.24
6649,7359,19,4,254.85
6650,4394,284,3,773.65
6651,7301,97,2,558.17
6652,6654,53,5,212.12
6653,8900,84,1,763.23
6654,5800,223,5,429.05
6655,998,196,1,145.25
6656,6698,246,3,392.6
6657,9094,183,4,267.12
6658,783,285,4,177.88
6659,950,40,3,922.48
6660,9398,298,3,255.34
6661,7677,8,5,163.69
6662,2796,264,5,583.16
6663,2364,267,4,128.61
6664,1755,129,3,632.36
6665,2509,166,2,533.43
6666,4033,96,3,149.55
6667,5528,289,5,763.62
6668,2002,289,1,541.36
6669,5717,96,5,44.97
6670,9908,22,5,857.69
6671,7096,251,3,202.81
6672,8869,116,2,890.66
6673,8640,149,1,234.73
6674,7058,244,1,113.56
6675,9708,73,4,793.83
6676,2016,9,1,585.86
6677,8022,52,3,22.57
6678,9862,182,5,463.62
6679,5023,179,4,300.31
6680,7152,60,3,34.25
6681,7449,223,3,254.76
6682,5001,126,4,215.19
6683,5201,191,1,773.99
6684,9967,162,4,500.39
6685,2679,289,5,915.55
6686,6701,117,4,188.26
6687,3579,86,2,718.84
6688,8013,22,3,948.29
6689,1292,293,2,679.63
6690,6644,165,1,333.2
6691,4351,33,1,924.68
6692,346,230,2,315.11
6693,3780,77,4,523.18
6694,7274,197,5,782.37
6695,7069,18,5,94.99
6696,1422,299,3,812.25
6697,122,82,1,476.08
6698,3896,220,3,194.22
6699,3523,237,2,447.02
6700,1104,112,2,538.77
6701,4306,99,1,530.28
6702,5644,247,3,84.32
6703,9201,74,1,806.74
6704,1781,147,4,133.09
6705,2795,13,4,387.93
6706,7558,276,4,212.92
6707,3752,177,4,886.97
6708,5303,179,3,129.83
6709,7407,100,4,872.11
6710,6496,263,1,655.39
6711,2886,208,5,333.55
6712,309,8,4,239.08
6713,8564,138,5,869.5
6714,743,64,2,553.33
6715,5996,243,3,551.54
6716,1705,208,5,738.44
6717,161,266,3,902.95
6718,4336,36,5,968.3
6719,619,67,5,686.95
6720,6589,95,3,291.49
6721,2794,222,5,531.59
6722,4298,194,1,472.62
6723,8932,235,1,928.23
6724,7110,104,2,766.46
6725,3198,48,1,269.29
6726,7397,69,5,94.53
6727,3301,267,2,593.58
6728,111,118,1,312.47
6729,8596,118,1,778.47
6730,1326,206,3,572.01
6731,4180,298,3,495.18
6732,3238,288,2,728.1
6733,1569,105,4,559.43
6734,7784,68,2,926.58
6735,9149,53,2,639.29
6736,5659,107,5,84.44
6737,8256,274,5,193.55
6738,2866,46,2,43.84
6739,1040,209,2,403.55
6740,4004,258,1,655.15
6741,7759,267,3,81.94
6742,2532,262,4,409.63
6743,236,242,4,316.67
6744,4111,272,2,419.5
6745,5547,16,5,80.25
6746,6840,247,2,591.78
6747,8702,262,5,83.79
6748,3628,277,2,449.79
6749,9296,115,3,906.65
6750,2544,95,1,779.32
6751,8469,50,4,649.79
6752,5708,128,3,431.44
6753,6910,265,5,323.53
6754,2857,22,2,250.54
6755,4924,262,4,175.72
6756,1401,175,4,108.14
6757,2610,119,4,801.77
6758,6371,256,1,819.42
6759,9438,144,5,39.06
6760,1387,142,4,496.3
6761,9198,1,1,850.27
6762,1724,82,3,301.91
6763,3303,215,1,987.34
6764,7315,158,2,292.12
6765,3045,110,5,336.43
6766,9113,218,4,549.09
6767,3627,67,1,484.85
6768,6673,13,4,464.6
6769,3085,170,4,974.49
6770,6679,286,1,708.84
6771,807,219,5,861.21
6772,4781,39,3,774.88
6773,4113,113,4,597.73
6774,3993,127,4,410.62
6775,6088,214,4,743.92
6776,8310,140,1,907.13
6777,7895,232,3,229.21
6778,8595,186,4,717.33
6779,9985,142,5,146.72
6780,6783,38,3,510.05
6781,8406,99,5,973.23
6782,8870,290,4,298.72
6783,6183,20,2,198.21
6784,4375,167,3,139.22
6785,6389,255,1,190.59
6786,7855,265,1,163.85
6787,9630,285,2,621.67
6788,6521,56,5,913.86
6789,7179,211,1,962.91
6790,9652,150,2,766.42
6791,8322,16,1,230.57
6792,4186,47,3,221.73
6793,8994,5,2,442.67
6794,5224,164,5,733.84
6795,6770,53,1,25.03
6796,7578,2,5,827.27
6797,8232,106,4,849.48
6798,1312,121,5,792.8
6799,529,86,2,626.26
6800,9635,149,4,796.4
6801,702,34,2,365.38
6802,5972,187,4,379.75
6803,8544,194,3,480.03
6804,9098,37,2,638.26
6805,8117,2,1,688.63
6806,5528,162,3,400.35
6807,4651,60,4,218.08
6808,109,15,1,576.52
6809,1908,209,4,928.83
6810,3174,41,1,663.39
6811,342,85,4,384.68
6812,6137,193,3,298.95
6813,9665,47,5,468.39
6814,3489,118,5,93.78
6815,7399,169,4,868.14
6816,5931,135,4,339.08
6817,6300,285,4,787.46
6818,2960,214,2,275.64
6819,3858,269,1,378.99
6820,5084,223,5,165.83
6821,823,280,5,406.25
6822,5247,265,1,518.75
6823,1770,149,5,45.84
6824,3655,157,1,201.03
6825,5467,54,5,450.46
6826,6396,62,2,803.98
6827,7376,29,5,881.04
6828,9951,107,2,166.58
6829,4772,151,1,604.65
6830,1150,84,2,944.32
6831,4501,166,1,793.17
6832,9940,16,3,833.09
6833,5614,206,1,480.71
6834,9127,249,4,783.83
6835,941,196,2,939.15
6836,5710,229,2,941.74
6837,7243,38,5,975.45
6838,862,146,3,118.07
6839,7958,234,1,243.78
6840,7973,185,4,954.85
6841,3306,66,5,659.86
6842,9855,197,2,278.6
6843,1304,216,4,225.94
6844,7399,299,4,320.47
6845,494,157,1,810.97
6846,392,84,3,271.33
6847,4552,153,5,707.81
6848,8657,71,2,564.22
6849,7322,207,4,842.05
6850,1984,121,5,286.04
6851,4417,280,4,393.01
6852,8294,299,5,432.17
6853,134,266,4,606.5
6854,3801,290,4,523.03
6855,4867,63,1,987.03
6856,5302,300,5,695.77
6857,4675,28,1,748.43
6858,4267,239,3,792.05
6859,874,232,3,194.4
6860,4468,176,2,368.68
6861,6750,33,2,485.62
6862,4138,236,1,605.55
6863,4543,29,2,554.11
6864,1481,126,4,324.43
6865,4138,196,5,132.67
6866,8948,87,1,246.84
6867,508,117,5,941.22
6868,9804,59,3,419.77
6869,6097,274,1,564.23
6870,7,241,4,485.51
6871,3136,295,3,39.11
6872,9841,89,5,223.34
6873,7404,245,3,399.75
